acc_count,acc_mean,acc_std,acc_min,acc_max,acc_med,acc_skew,acc_kurt,acc_jerk_max,acc_peak_count,acc_bandpower,acc_step_freq,acc_zcr,ppg_mean,ppg_std,ppg_rmssd,ppg_slope,spo2_mean,spo2_std,spo2_roc,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,68.14285714285714,2.799416848895061,1.4142135623730951,1.3928571428571428,0.0,0.0,0.0,rest
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,71.0,0.816496580927726,1.0,1.0,0.0,0.0,0.0,rest
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,76.25,0.4330127018922193,0.5773502691896257,-0.3,0.0,0.0,0.0,rest
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,76.125,0.3307189138830738,0.3779644730092272,-0.0833333333333333,0.0,0.0,0.0,rest
11,5912.272727272727,1003.1598341702892,4353.0,7425.0,5889.0,-0.0409048993709089,-1.282556101042709,656.1797240296372,0,0.0,0.1165091839541259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,7396.555555555556,708.2609549078035,6145.0,8449.0,7425.0,-0.1995093171790083,-0.9992403746097808,525.0154078221168,0,0.0,0.1139356353780635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,8705.0,660.9891577527325,7681.0,9729.0,8705.0,0.0,-1.2300000000000002,327.95392880344696,0,0.0,0.1423411149320516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,9985.0,809.5430810031052,8705.0,11265.0,9985.0,0.0,-1.22,436.2655643369129,0,27.401977184396294,0.1549238509719151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,11393.0,883.7254475608737,9985.0,12801.0,11393.0,0.0,-1.2167832167832169,437.32288502118513,0,44.40548713305866,0.1423577099678337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,12801.0,809.5430810031052,11521.0,14081.0,12801.0,0.0,-1.22,437.5743521405139,0,27.401977184396188,0.1553886193680802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,14166.333333333334,791.3487782823,13057.0,15617.0,14081.0,0.3861917924030096,-0.896430502974582,655.7674531660907,0,0.0,0.1423106452183356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
8,15745.0,940.6040612287404,14337.0,17153.0,15873.0,-0.1134023029066286,-1.3034979423868314,437.5698049880689,0,0.0,0.1068285656709152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
8,17217.0,743.612802471824,16129.0,18433.0,17281.0,0.0573775310549247,-1.1749794238683129,523.8242825077215,0,0.0,0.1278867877216117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,18603.666666666668,763.2445363199282,17409.0,19713.0,18689.0,-0.1537296734531153,-1.2918749999999992,871.8917019029308,0,944.8376510497108,0.1892126089199068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
10,20020.2,921.6,18689.0,21505.0,19969.0,0.1589506172839483,-1.2689186099679937,872.0979518638875,0,3241.7739261521697,0.1703316312234155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
10,21684.2,944.428377379672,20225.0,23041.0,21761.0,-0.1319268326855844,-1.3696470536154364,872.0979518638875,0,2392.3085668608,0.1703316312234155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
8,23105.0,836.9085971598093,22017.0,24577.0,22913.0,0.4427321179958209,-1.0672001641530728,524.8908042830438,0,0.0,0.128147169014415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,25430.33333333333,1112.610543821252,23553.0,26881.0,25601.0,-0.3158091130547963,-1.2670588235294131,656.5562796837927,0,0.0,0.1424818315286008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,26945.0,986.6522521469592,25089.0,28417.0,27009.0,-0.2865740664872847,-0.9118219246256164,873.6650918199508,0,29.43623091842281,0.1421980943717367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,28545.0,883.7254475608737,27137.0,29953.0,28545.0,0.0,-1.2167832167832169,438.66715419181065,0,44.40548713305876,0.14279529758848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,29697.0,660.9891577527325,28673.0,30721.0,29697.0,0.0,-1.2300000000000002,328.6815016030137,0,0.0,0.1426569017374191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
7,31306.14285714286,829.1316332803389,30209.0,32513.0,31233.0,0.1467409856573883,-1.4756847189208022,525.4211317302586,0,0.0,0.1466018782729516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
8,32096.0,477.52800964969583,31233.0,32767.0,32128.0,-0.3221177810481337,-0.9596670803073653,525.3669518552261,1,0.0,0.1282634159802798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,31458.555555555555,839.9543785377223,30207.0,32767.0,31487.0,0.041864319235893,-1.2170219257638242,583.5805536163111,0,0.0,0.1266450854202064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
8,30399.0,674.2818401825753,29439.0,31487.0,30335.0,0.2308762692370943,-1.1692232773313855,656.3025536552434,0,0.0,0.1602301156384871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
7,29073.285714285717,624.9328453717966,28159.0,29951.0,29183.0,-0.086578382857409,-1.4323981985363108,586.7437653389582,0,0.0,0.1637119880968075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
4,28607.0,378.6291061183754,28159.0,29183.0,28543.0,0.4346507595746657,-1.1542857142857144,874.5649125550603,0,0.0,0.4270336487085255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
2,23551.0,256.0,23295.0,23807.0,23551.0,0.0,0.0,375.05914505075344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
8,22527.0,829.5348093962061,21247.0,23807.0,22655.0,-0.1322600142532216,-1.163265306122449,526.1107631444784,0,0.0,0.1284450105333199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,21140.33333333333,1184.528410615615,19455.0,23039.0,20991.0,0.2111543132406945,-1.3220890848909428,873.8663143232561,0,2228.4000447212998,0.1422308454302174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,19305.666666666668,919.8106085252308,17663.0,20735.0,19327.0,-0.1248863557422731,-1.0603715810816392,874.4662652981862,0,29.436230918422453,0.1423284937008766,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,17709.545454545456,1011.22611118082,16127.0,19199.0,17663.0,-0.0998345619781191,-1.3259850348319442,656.3918219833484,0,0.0,0.1165468433919297,0.0,76.25,0.4330127018922193,0.3779644730092272,0.1428571428571428,0.0,0.0,0.0,walk
9,16127.0,818.4885799787041,14847.0,17407.0,16127.0,0.0,-1.0902646502835536,524.2136425472852,0,0.0,0.1137616411777962,0.0,77.33333333333333,1.3743685418725535,1.095445115010332,0.7428571428571429,0.0,0.0,0.0,walk
9,14306.555555555557,1062.0105786364854,12799.0,15871.0,14335.0,0.0227871771388336,-1.4221175400208723,656.241183229434,0,0.0,0.1424134512216653,0.0,79.0,1.0,2.0,2.0,0.0,0.0,0.0,walk
9,12713.666666666666,1009.6776163156678,11007.0,14335.0,12799.0,-0.1207363221040718,-0.9361224489795918,874.1473276125603,0,869.435539857732,0.1897021110270313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
8,10943.0,947.1135095647196,9727.0,12543.0,10751.0,0.3610103802408212,-1.2311252892975542,524.6762553051342,0,0.0,0.128094788892855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
10,9343.0,735.3040187568677,8191.0,10495.0,9343.0,0.0,-1.2242424242424244,437.1740301787755,0,200.37141300738992,0.1707711055385841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,8063.0,883.7254475608737,6655.0,9471.0,8063.0,0.0,-1.2167832167832169,437.9316433971437,0,44.40548713305874,0.1425558735016744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,6505.666666666667,919.8106085252308,4863.0,7935.0,6527.0,-0.12488635574227,-1.0603715810816396,874.0196042360258,0,29.436230918422584,0.1422557949602906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,4979.363636363636,922.1405210139438,3583.0,6399.0,4863.0,0.0376154601398947,-1.358222240253154,874.2580039489486,0,662.715241141378,0.1552304694511627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,3092.333333333333,994.0051419495888,1535.0,4607.0,3199.0,-0.062972320501755,-1.3295730050723054,879.4847502940512,0,1362.1080928521935,0.143145304409839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
13,1574.5703241201825,1018.0165416217204,1.4142135623730951,3327.0,1535.0,0.1512416632573591,-1.0891569330849624,878.7135486590054,0,37.186310315603045,0.1320182615172784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,768.201582280567,455.4981657280669,1.4142135623730951,1537.0003253090092,768.0003250973919,0.0024395379482583,-1.089106003058642,436.95556102672623,0,1357.369974852553,0.1422381383550541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,1723.1823386492815,1012.8312659183354,257.00194551792794,3329.0001501952506,1537.0003253090092,0.1674941077872059,-1.3241824643846267,874.2025949608465,0,1719.970201317646,0.1552206431601165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,3442.7779354409754,966.2741033455944,2049.00024402146,5121.000097637179,3329.0001501952506,0.2608537807519168,-1.013301626440133,750.0302467968132,0,0.0,0.1627669840897297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
6,4779.66677425397,777.4236471143968,3585.000139470011,5889.000084904058,4865.000103060291,-0.1454706971501898,-1.2158513597221907,526.6336715808263,0,0.0,0.171430234341306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
2,5633.000088946356,255.99999595770169,5377.000092988655,5889.000084904058,5633.000088946356,0.0,0.0,526.2859768140141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
4,10625.000047093014,286.21669985079023,10241.000048823356,11009.000045417386,10625.000047065654,2.293985516222361e-10,-1.3600000000029662,437.5941448804636,0,0.0,0.4273380339147725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,11265.000044539016,660.9891551323817,10241.000048823356,12289.000040686791,11265.000044385264,5.386183457355152e-10,-1.2300000000293203,437.4304033737466,0,130.71873565756712,0.1898569465507011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,12731.181857703325,1012.8316546352949,11265.000044385264,14337.0000348748,12545.000039856515,0.1674934808953187,-1.3241821836531085,873.2923972622561,0,1719.97068440565,0.1550590198214946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,14243.909126169156,940.748003152296,12545.000039856515,15617.000032016393,14337.0000348748,-0.2810564010325875,-1.0374680334882231,873.9618006257602,0,286.1380225064896,0.1551778769531215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,15942.81821328003,900.7477500474896,14593.000034263005,17409.000028720777,15873.00003150003,0.1614388775636006,-1.2041163919132571,877.0209745897516,0,379.16524264799386,0.1557210540081036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,17339.181847097097,900.7477502952922,15873.00003150003,18689.000026753707,17409.000028720777,-0.1614388771046815,-1.2041163919959847,874.8175066356986,0,286.1380230109331,0.1553298132485098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,19179.666692806048,994.0051405968728,17665.000028304556,20737.00002411149,19073.00002621625,0.0629723206433846,-1.329573005076323,874.955088758499,0,1362.1080892535117,0.1424080549990704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,20434.4545699688,878.8343885094009,18945.000026392187,21761.000022976885,20481.00002441287,-0.1825096613289159,-1.0931793638651512,875.2885295624537,0,20.25864936604697,0.155413446505448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,22401.000022355267,883.7254466778758,20993.00002381746,23809.000021000465,22401.00002232116,9.272404493393508e-11,-1.2167832167867705,436.9777889641189,0,44.40548704526933,0.1422453741385859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
14,23681.000021154203,1031.968990858975,22017.000022709723,25345.00001972776,23681.000021114596,9.226735706496612e-11,-1.2123076923116618,438.9469049687394,0,14.12707709211302,0.1224740249201684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,25494.333352971014,919.8106078190608,24065.00002077706,27137.000018425028,25473.00001962912,0.1248863558185049,-1.0603715810494263,1305.7326486806987,0,237.37264682815416,0.2125215901016098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
6,26283.666685696862,504.838807794549,25601.00001953049,27137.000018425028,26241.000019054605,0.3380617019296735,-0.9599999999746238,875.6536448525244,0,455.1111104759496,0.2850435043810199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
2,31617.000015814538,127.99999993597883,31489.00001587856,31745.00001575052,31617.000015814538,0.0,0.0,262.85118249366013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
6,32042.666682273302,401.7750889066184,31489.00001587856,32767.00001525925,32000.000015625003,0.4968604083866292,-0.5750509294374191,786.5000226360929,1,0.0,0.1711270720215684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,31657.88890468965,661.1042013132216,30463.00001641336,32767.00001525925,31743.000015751502,-0.1727807653340086,-0.6978512082049995,787.9393450790376,1,0.0,0.114293493683603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,30576.77779414053,773.7725440832869,29439.00001698427,31743.000015751502,30463.00001641336,0.0546443300451916,-1.389094229364821,526.6985844422135,0,0.0,0.1143009081426449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
7,29439.00001698941,511.99999970445424,28671.000017439223,30207.00001655245,29439.00001698427,2.260439458577529e-11,-1.250000000000338,327.983280256886,0,0.0,0.1830263841730743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
3,28927.000017285787,209.02312459258968,28671.000017439223,29183.00001713326,28927.00001728489,6.5267517981512696e-12,0.0,524.8972187759078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,walk
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,walk
1,29697.000151530458,0.0,29697.000151530458,29697.000151530458,29697.000151530458,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
6,30721.0001465378,609.4018896354501,29697.000151530458,31489.000142907047,30849.00014587434,-0.4447948500131591,-1.0795847752435763,524.8133232941,0,0.0,0.1708376711715014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,31602.333475830124,845.168749871999,30209.00014896223,32767.000137333293,31489.000142907047,-0.0988813338839928,-1.3060915398029225,585.3568997169019,1,0.0,0.127030577744923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,32056.333473742747,479.53959190100977,31231.000144087604,32767.000137333293,32001.000140620607,-0.2235588717800479,-1.063609484851874,478.9569873748442,1,0.0,0.1039403188902694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,31117.222366926304,773.7725408924325,29951.0001502454,32255.000139513253,31231.000144087604,-0.0546443298093718,-1.389094229372012,523.4365824454767,0,0.0,0.113593008876011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,29581.2223744501,773.7725405076799,28415.00015836706,30719.000146489143,29695.000151540666,-0.0546443297746944,-1.3890942293735562,869.7535234798315,0,994.19220517041,0.1887485954852979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,28042.636524293823,960.1234025685582,26623.00016902678,29695.000151540666,27903.00016127298,0.1499646985474679,-1.2122193974551891,656.7811717978716,0,0.0,0.1166159757117149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,26431.00017048577,969.9044563499784,24831.00018122508,27903.00016127298,26495.00016984733,-0.1568720927694499,-1.177259906485489,663.0200952199114,0,145.21762623810304,0.1079134276974806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,24854.272908603,966.8690816478831,23295.0001931745,26367.00017066788,24831.00018122508,-0.0097898467090257,-1.1202379531196915,659.3090490593438,0,0.0,0.117064817753421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,23039.000195681718,988.4746659354262,21503.000209273123,24575.00018311292,23039.000195320976,8.708238625256575e-10,-1.2053837002051202,662.5782314002129,0,0.0,0.1176452834981323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
13,21306.07713478544,1039.410655702838,19711.00022829892,23039.000195320976,21247.00021179461,0.1499467057930302,-1.1584429683839463,870.9622141525236,0,300.5892838435629,0.1308536992270863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,19967.00022574342,809.5430718387885,18687.00024080912,21247.00021179461,19967.000225371863,1.0752783586858482e-09,-1.2200000000418982,522.2374223313093,0,266.682898430238,0.1854536319604267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
10,18303.00024625928,735.3040088512408,17151.000262375368,19455.000231303005,18303.00024587336,1.2609650193712015e-09,-1.224242424290369,441.6480522766875,0,200.3714075341336,0.1725187724990293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,17293.22248302207,810.5418883068328,15871.000283536006,18431.00024415387,17407.000258516688,-0.3042556226484362,-1.0914302713116135,875.6545242884272,0,1258.4399753637224,0.1900291966354946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
3,16297.666942886635,319.2880915517516,15871.000283536006,16639.00027044894,16383.000274674963,-0.3818017738076848,0.0,1048.241496589878,0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,82.5,0.7637626158259734,0.6324555320336759,0.3714285714285714,0.0,0.0,0.0,walk
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,84.875,2.4717149916606487,1.1338934190276817,1.0595238095238095,0.0,0.0,0.0,walk
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,87.0,1.5811388300841898,1.4142135623730951,1.4,0.0,0.0,0.0,walk
3,11007.00040897825,209.0231169495927,10751.000418565707,11263.000399538303,11007.000408830736,1.0585608007843947e-09,0.0,262.69731594678774,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,10239.000441341252,660.9891291695063,9215.000488334224,11263.000399538303,10239.000439496034,6.467367714890396e-09,-1.2300000003874942,329.5149058568977,0,0.0,0.143018627525094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
10,9266.200489988503,855.2085589707501,7679.000586013782,10495.000428775598,9343.000481734416,-0.3514856293417484,-0.8915096294594762,660.0411587425714,0,195.1877702178236,0.1289142969547203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,7283.364265121927,972.4546634440104,5887.000764396077,8959.000502288187,7167.0006278777455,0.3143226031604351,-1.0758001490322793,870.8473795052172,0,207.2030010978787,0.1546248995877336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
13,5847.616179655985,1018.3035364510002,4095.001098900952,7423.000606223874,5887.000764396077,-0.1503530294566222,-1.0885059919847675,871.769582810315,0,300.5891732041209,0.1309750252726942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
12,3839.0013076518967,1196.1890708330195,2047.0021983378524,5631.00079914752,3839.0011774157583,2.199634068304831e-07,-1.3934503245432603,875.1535111886859,0,2862.065474364242,0.1424403804220548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
9,2331.4466623177264,786.219233413783,1023.0043988175222,3583.001255930564,2303.00195397225,0.0333387692123528,-0.9881520628929898,662.6799444929093,0,0.0,0.1438108209422066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
3,1449.6699476572885,319.2872941296719,1023.0043988175222,1791.0025125610516,1535.0029315932918,-0.38180123126402,0.0,876.7023130754291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
5,3892.202081163004,440.4388259342998,3329.0024031231937,4609.001735734106,3841.002082790375,0.3958704840395085,-1.0054783696536638,614.1939396082963,0,0.0,0.239919609303733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
8,4481.001853610061,877.5234401104062,3329.0024031231937,5889.001358464778,4353.00184419096,0.3351792801543909,-1.2485286890962652,706.7304818865179,0,0.0,0.1150277812820526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
8,6305.001290667239,798.7188020101014,4865.001644398489,7425.001077440999,6273.00127583795,-0.2673943769038818,-0.910887967126588,786.1738071425311,0,0.0,0.1279580137767295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,7634.455607891924,878.8342631216985,6145.001301871303,8961.00089275746,7681.00104153098,-0.1825096171704334,-1.0931793849073188,746.2212191370719,0,20.258642793562576,0.1324966892838717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
11,8961.00090015134,809.5429991586923,7681.00104153098,10241.000781173683,8961.00089275746,2.1499189712164623e-08,-1.2200000018748145,431.5140240609315,0,27.40197178523895,0.1532365262145987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walk
